route_key,ODC,DDC,ProductType,dayofweek,Optimal_Model,Historical_Error_Pct,Confidence
DEN|EWR|EXP|4,DEN,EWR,EXP,4,08_Week_Specific,10.0,HIGH
DEN|EWR|EXP|5,DEN,EWR,EXP,5,01_Historical_Baseline,0.0,HIGH
DEN|EWR|MAX|3,DEN,EWR,MAX,3,02_Recent_2W,0.0,HIGH
DEN|EWR|MAX|4,DEN,EWR,MAX,4,02_Recent_2W,0.0,HIGH
DEN|EWR|MAX|5,DEN,EWR,MAX,5,01_Historical_Baseline,999.0,LOW
DEN|EWR|MAX|6,DEN,EWR,MAX,6,01_Historical_Baseline,999.0,LOW
DEN|EWR|MAX|7,DEN,EWR,MAX,7,01_Historical_Baseline,999.0,LOW
DEN|IAD|EXP|3,DEN,IAD,EXP,3,18_Clustering,21.510545905707193,MEDIUM
DEN|IAD|EXP|4,DEN,IAD,EXP,4,11_Hybrid_Week_Blend,7.000000000000011,HIGH
DEN|IAD|EXP|5,DEN,IAD,EXP,5,01_Historical_Baseline,0.0,HIGH
DEN|IAD|MAX|3,DEN,IAD,MAX,3,02_Recent_2W,0.0,HIGH
DEN|IAD|MAX|4,DEN,IAD,MAX,4,01_Historical_Baseline,0.0,HIGH
DEN|IAD|MAX|5,DEN,IAD,MAX,5,01_Historical_Baseline,999.0,LOW
DEN|IAD|MAX|6,DEN,IAD,MAX,6,01_Historical_Baseline,999.0,LOW
DEN|IAD|MAX|7,DEN,IAD,MAX,7,01_Historical_Baseline,999.0,LOW
DEN|IAH|MAX|3,DEN,IAH,MAX,3,01_Historical_Baseline,0.0,HIGH
DEN|IAH|MAX|4,DEN,IAH,MAX,4,01_Historical_Baseline,0.0,HIGH
DEN|IAH|MAX|5,DEN,IAH,MAX,5,01_Historical_Baseline,999.0,LOW
DEN|IAH|MAX|6,DEN,IAH,MAX,6,01_Historical_Baseline,999.0,LOW
DEN|IAH|MAX|7,DEN,IAH,MAX,7,01_Historical_Baseline,999.0,LOW
DEN|LAX|MAX|3,DEN,LAX,MAX,3,12_Median_Recent,0.0,HIGH
DEN|LAX|MAX|4,DEN,LAX,MAX,4,07_Same_Week_Last_Year,0.0,HIGH
DEN|LAX|MAX|5,DEN,LAX,MAX,5,01_Historical_Baseline,999.0,LOW
DEN|LAX|MAX|6,DEN,LAX,MAX,6,01_Historical_Baseline,999.0,LOW
DEN|MCI|MAX|3,DEN,MCI,MAX,3,07_Same_Week_Last_Year,0.0,HIGH
DEN|MCI|MAX|4,DEN,MCI,MAX,4,02_Recent_2W,0.0,HIGH
DEN|MCI|MAX|5,DEN,MCI,MAX,5,01_Historical_Baseline,0.0,HIGH
DEN|MCI|MAX|6,DEN,MCI,MAX,6,01_Historical_Baseline,0.0,HIGH
DEN|MCI|MAX|7,DEN,MCI,MAX,7,01_Historical_Baseline,0.0,HIGH
DEN|MCO|EXP|3,DEN,MCO,EXP,3,18_Clustering,18.992969396195203,HIGH
DEN|MCO|EXP|4,DEN,MCO,EXP,4,11_Hybrid_Week_Blend,1.6666666666666756,HIGH
DEN|MCO|EXP|5,DEN,MCO,EXP,5,01_Historical_Baseline,0.0,HIGH
DEN|MCO|MAX|3,DEN,MCO,MAX,3,02_Recent_2W,0.0,HIGH
DEN|MCO|MAX|4,DEN,MCO,MAX,4,02_Recent_2W,0.0,HIGH
DEN|MCO|MAX|5,DEN,MCO,MAX,5,01_Historical_Baseline,999.0,LOW
DEN|MCO|MAX|6,DEN,MCO,MAX,6,01_Historical_Baseline,999.0,LOW
DEN|MCO|MAX|7,DEN,MCO,MAX,7,01_Historical_Baseline,999.0,LOW
DEN|ORD|MAX|3,DEN,ORD,MAX,3,07_Same_Week_Last_Year,0.0,HIGH
DEN|ORD|MAX|4,DEN,ORD,MAX,4,02_Recent_2W,0.0,HIGH
DEN|ORD|MAX|5,DEN,ORD,MAX,5,01_Historical_Baseline,999.0,LOW
DEN|ORD|MAX|6,DEN,ORD,MAX,6,01_Historical_Baseline,999.0,LOW
DEN|ORD|MAX|7,DEN,ORD,MAX,7,01_Historical_Baseline,999.0,LOW
DEN|PHX|EXP|3,DEN,PHX,EXP,3,14_SARIMA,75.48184541407339,LOW
DEN|PHX|EXP|4,DEN,PHX,EXP,4,02_Recent_2W,0.0,HIGH
DEN|PHX|EXP|5,DEN,PHX,EXP,5,01_Historical_Baseline,999.0,LOW
DEN|PHX|MAX|3,DEN,PHX,MAX,3,08_Week_Specific,15.0,HIGH
DEN|PHX|MAX|4,DEN,PHX,MAX,4,12_Median_Recent,0.0,HIGH
DEN|PHX|MAX|5,DEN,PHX,MAX,5,01_Historical_Baseline,999.0,LOW
DEN|PHX|MAX|6,DEN,PHX,MAX,6,01_Historical_Baseline,999.0,LOW
DEN|PHX|MAX|7,DEN,PHX,MAX,7,01_Historical_Baseline,999.0,LOW
DEN|SEA|MAX|3,DEN,SEA,MAX,3,01_Historical_Baseline,0.0,HIGH
DEN|SEA|MAX|4,DEN,SEA,MAX,4,02_Recent_2W,0.0,HIGH
DEN|SEA|MAX|5,DEN,SEA,MAX,5,01_Historical_Baseline,999.0,LOW
DEN|SEA|MAX|6,DEN,SEA,MAX,6,01_Historical_Baseline,999.0,LOW
DEN|SEA|MAX|7,DEN,SEA,MAX,7,01_Historical_Baseline,0.0,HIGH
DEN|SFO|MAX|3,DEN,SFO,MAX,3,07_Same_Week_Last_Year,0.0,HIGH
DEN|SFO|MAX|4,DEN,SFO,MAX,4,02_Recent_2W,0.0,HIGH
DEN|SFO|MAX|5,DEN,SFO,MAX,5,01_Historical_Baseline,999.0,LOW
DEN|SFO|MAX|6,DEN,SFO,MAX,6,01_Historical_Baseline,999.0,LOW
DEN|SFO|MAX|7,DEN,SFO,MAX,7,01_Historical_Baseline,999.0,LOW
DFW|ATL|MAX|2,DFW,ATL,MAX,2,01_Historical_Baseline,0.0,HIGH
DFW|ATL|MAX|4,DFW,ATL,MAX,4,02_Recent_2W,0.0,HIGH
DFW|BOS|MAX|2,DFW,BOS,MAX,2,09_Exp_Smoothing,14.399999999999991,HIGH
DFW|BOS|MAX|3,DFW,BOS,MAX,3,12_Median_Recent,9.523809523809524,HIGH
DFW|BOS|MAX|4,DFW,BOS,MAX,4,04_Recent_8W,1.3157894736842104,HIGH
DFW|BOS|MAX|5,DFW,BOS,MAX,5,01_Historical_Baseline,999.0,LOW
DFW|BOS|MAX|6,DFW,BOS,MAX,6,01_Historical_Baseline,999.0,LOW
DFW|BOS|MAX|7,DFW,BOS,MAX,7,01_Historical_Baseline,999.0,LOW
DFW|CAK|MAX|2,DFW,CAK,MAX,2,10_Probabilistic,16.66666666666668,HIGH
DFW|CAK|MAX|3,DFW,CAK,MAX,3,01_Historical_Baseline,13.636363636363637,HIGH
DFW|CAK|MAX|4,DFW,CAK,MAX,4,04_Recent_8W,6.61764705882353,HIGH
DFW|CAK|MAX|5,DFW,CAK,MAX,5,01_Historical_Baseline,999.0,LOW
DFW|CAK|MAX|6,DFW,CAK,MAX,6,01_Historical_Baseline,999.0,LOW
DFW|CLT|MAX|2,DFW,CLT,MAX,2,06_Prior_Week,7.6923076923076925,HIGH
DFW|CLT|MAX|3,DFW,CLT,MAX,3,12_Median_Recent,0.0,HIGH
DFW|CLT|MAX|4,DFW,CLT,MAX,4,04_Recent_8W,0.5434782608695652,HIGH
DFW|CLT|MAX|5,DFW,CLT,MAX,5,01_Historical_Baseline,0.0,HIGH
DFW|CLT|MAX|6,DFW,CLT,MAX,6,01_Historical_Baseline,0.0,HIGH
DFW|EWR|MAX|2,DFW,EWR,MAX,2,16_ML_Regressor,8.960698198198195,HIGH
DFW|EWR|MAX|3,DFW,EWR,MAX,3,12_Median_Recent,2.5,HIGH
DFW|EWR|MAX|4,DFW,EWR,MAX,4,01_Historical_Baseline,6.25,HIGH
DFW|EWR|MAX|5,DFW,EWR,MAX,5,01_Historical_Baseline,999.0,LOW
DFW|EWR|MAX|6,DFW,EWR,MAX,6,01_Historical_Baseline,999.0,LOW
DFW|IAD|MAX|2,DFW,IAD,MAX,2,10_Probabilistic,18.518518518518523,HIGH
DFW|IAD|MAX|3,DFW,IAD,MAX,3,01_Historical_Baseline,18.75,HIGH
DFW|IAD|MAX|4,DFW,IAD,MAX,4,04_Recent_8W,14.0625,HIGH
DFW|IAD|MAX|5,DFW,IAD,MAX,5,01_Historical_Baseline,999.0,LOW
DFW|IAD|MAX|6,DFW,IAD,MAX,6,01_Historical_Baseline,999.0,LOW
DFW|LAX|MAX|2,DFW,LAX,MAX,2,02_Recent_2W,0.0,HIGH
DFW|LAX|MAX|3,DFW,LAX,MAX,3,06_Prior_Week,21.73913043478261,MEDIUM
DFW|LAX|MAX|4,DFW,LAX,MAX,4,07_Same_Week_Last_Year,4.545454545454546,HIGH
DFW|LAX|MAX|5,DFW,LAX,MAX,5,01_Historical_Baseline,999.0,LOW
DFW|LAX|MAX|6,DFW,LAX,MAX,6,01_Historical_Baseline,999.0,LOW
DFW|MCO|MAX|3,DFW,MCO,MAX,3,01_Historical_Baseline,29.166666666666668,MEDIUM
DFW|MCO|MAX|4,DFW,MCO,MAX,4,07_Same_Week_Last_Year,25.0,MEDIUM
DFW|MCO|MAX|5,DFW,MCO,MAX,5,01_Historical_Baseline,999.0,LOW
DFW|MCO|MAX|6,DFW,MCO,MAX,6,01_Historical_Baseline,999.0,LOW
DFW|ORD|MAX|2,DFW,ORD,MAX,2,10_Probabilistic,72.91666666666667,LOW
DFW|ORD|MAX|3,DFW,ORD,MAX,3,07_Same_Week_Last_Year,0.0,HIGH
DFW|ORD|MAX|4,DFW,ORD,MAX,4,12_Median_Recent,0.0,HIGH
DFW|ORD|MAX|5,DFW,ORD,MAX,5,07_Same_Week_Last_Year,0.0,HIGH
DFW|ORD|MAX|6,DFW,ORD,MAX,6,07_Same_Week_Last_Year,0.0,HIGH
DFW|PHX|MAX|2,DFW,PHX,MAX,2,01_Historical_Baseline,0.0,HIGH
DFW|PHX|MAX|3,DFW,PHX,MAX,3,07_Same_Week_Last_Year,0.0,HIGH
DFW|PHX|MAX|4,DFW,PHX,MAX,4,01_Historical_Baseline,0.0,HIGH
DFW|PHX|MAX|5,DFW,PHX,MAX,5,07_Same_Week_Last_Year,0.0,HIGH
DFW|PHX|MAX|6,DFW,PHX,MAX,6,07_Same_Week_Last_Year,0.0,HIGH
DFW|PHX|MAX|7,DFW,PHX,MAX,7,07_Same_Week_Last_Year,0.0,HIGH
DFW|SEA|EXP|2,DFW,SEA,EXP,2,16_ML_Regressor,73.79336420889666,LOW
DFW|SEA|EXP|3,DFW,SEA,EXP,3,14_SARIMA,1.2099019416239605,HIGH
DFW|SEA|EXP|4,DFW,SEA,EXP,4,03_Recent_4W_HYBRID,6.678082191780822,HIGH
DFW|SEA|EXP|5,DFW,SEA,EXP,5,01_Historical_Baseline,999.0,LOW
DFW|SEA|EXP|6,DFW,SEA,EXP,6,01_Historical_Baseline,999.0,LOW
DFW|SEA|EXP|7,DFW,SEA,EXP,7,01_Historical_Baseline,999.0,LOW
DFW|SEA|MAX|2,DFW,SEA,MAX,2,03_Recent_4W_HYBRID,10.869565217391305,HIGH
DFW|SEA|MAX|3,DFW,SEA,MAX,3,05_Trend_Adjusted,13.894628099173543,HIGH
DFW|SEA|MAX|4,DFW,SEA,MAX,4,08_Week_Specific,9.523809523809527,HIGH
DFW|SEA|MAX|5,DFW,SEA,MAX,5,01_Historical_Baseline,999.0,LOW
DFW|SEA|MAX|6,DFW,SEA,MAX,6,01_Historical_Baseline,999.0,LOW
DFW|SEA|MAX|7,DFW,SEA,MAX,7,01_Historical_Baseline,999.0,LOW
DFW|SFO|MAX|2,DFW,SFO,MAX,2,06_Prior_Week,11.363636363636363,HIGH
DFW|SFO|MAX|3,DFW,SFO,MAX,3,01_Historical_Baseline,13.333333333333334,HIGH
DFW|SFO|MAX|4,DFW,SFO,MAX,4,13_Weighted_Recent_Week,0.2314814814814683,HIGH
DFW|SFO|MAX|5,DFW,SFO,MAX,5,01_Historical_Baseline,999.0,LOW
DFW|SFO|MAX|6,DFW,SFO,MAX,6,01_Historical_Baseline,999.0,LOW
DFW|SLC|EXP|7,DFW,SLC,EXP,7,08_Week_Specific,0.0,HIGH
DFW|SLC|MAX|3,DFW,SLC,MAX,3,01_Historical_Baseline,0.0,HIGH
DFW|SLC|MAX|4,DFW,SLC,MAX,4,11_Hybrid_Week_Blend,1.8333333333333357,HIGH
DFW|SLC|MAX|5,DFW,SLC,MAX,5,01_Historical_Baseline,999.0,LOW
DFW|SLC|MAX|6,DFW,SLC,MAX,6,01_Historical_Baseline,999.0,LOW
DFW|SLC|MAX|7,DFW,SLC,MAX,7,01_Historical_Baseline,999.0,LOW
EWR|DEN|EXP|3,EWR,DEN,EXP,3,01_Historical_Baseline,0.0,HIGH
EWR|DEN|EXP|4,EWR,DEN,EXP,4,01_Historical_Baseline,0.0,HIGH
EWR|DEN|EXP|5,EWR,DEN,EXP,5,01_Historical_Baseline,0.0,HIGH
EWR|DEN|MAX|2,EWR,DEN,MAX,2,16_ML_Regressor,13.09960915168222,HIGH
EWR|DEN|MAX|3,EWR,DEN,MAX,3,18_Clustering,2.0047169811320686,HIGH
EWR|DEN|MAX|4,EWR,DEN,MAX,4,14_SARIMA,9.034486489516198,HIGH
EWR|DEN|MAX|5,EWR,DEN,MAX,5,01_Historical_Baseline,999.0,LOW
EWR|DEN|MAX|6,EWR,DEN,MAX,6,01_Historical_Baseline,0.0,HIGH
EWR|DEN|MAX|7,EWR,DEN,MAX,7,01_Historical_Baseline,999.0,LOW
EWR|DFW|MAX|2,EWR,DFW,MAX,2,05_Trend_Adjusted,26.82926829268293,MEDIUM
EWR|DFW|MAX|3,EWR,DFW,MAX,3,07_Same_Week_Last_Year,5.88235294117647,HIGH
EWR|DFW|MAX|4,EWR,DFW,MAX,4,13_Weighted_Recent_Week,0.2906976744186046,HIGH
EWR|IAH|MAX|2,EWR,IAH,MAX,2,16_ML_Regressor,39.57790566410817,MEDIUM
EWR|IAH|MAX|3,EWR,IAH,MAX,3,16_ML_Regressor,14.484571110597672,HIGH
EWR|IAH|MAX|4,EWR,IAH,MAX,4,16_ML_Regressor,2.5549574255145524,HIGH
EWR|IAH|MAX|6,EWR,IAH,MAX,6,01_Historical_Baseline,0.0,HIGH
EWR|LAX|EXP|3,EWR,LAX,EXP,3,01_Historical_Baseline,0.0,HIGH
EWR|LAX|EXP|4,EWR,LAX,EXP,4,01_Historical_Baseline,0.0,HIGH
EWR|LAX|EXP|5,EWR,LAX,EXP,5,01_Historical_Baseline,0.0,HIGH
EWR|LAX|MAX|2,EWR,LAX,MAX,2,01_Historical_Baseline,0.0,HIGH
EWR|LAX|MAX|3,EWR,LAX,MAX,3,01_Historical_Baseline,0.0,HIGH
EWR|LAX|MAX|4,EWR,LAX,MAX,4,01_Historical_Baseline,0.0,HIGH
EWR|LAX|MAX|5,EWR,LAX,MAX,5,01_Historical_Baseline,0.0,HIGH
EWR|LAX|MAX|6,EWR,LAX,MAX,6,01_Historical_Baseline,999.0,LOW
EWR|LAX|MAX|7,EWR,LAX,MAX,7,15_ML_Classifier_Simple_Vol,0.0,HIGH
EWR|MCI|MAX|2,EWR,MCI,MAX,2,07_Same_Week_Last_Year,42.857142857142854,MEDIUM
EWR|MCI|MAX|3,EWR,MCI,MAX,3,06_Prior_Week,4.062499999999991,HIGH
EWR|MCI|MAX|4,EWR,MCI,MAX,4,05_Trend_Adjusted,5.214874411302985,HIGH
EWR|MCI|MAX|6,EWR,MCI,MAX,6,01_Historical_Baseline,0.0,HIGH
EWR|MCO|MAX|2,EWR,MCO,MAX,2,01_Historical_Baseline,100.0,LOW
EWR|MCO|MAX|3,EWR,MCO,MAX,3,02_Recent_2W,50.0,LOW
EWR|MCO|MAX|4,EWR,MCO,MAX,4,05_Trend_Adjusted,15.625,HIGH
EWR|MCO|MAX|5,EWR,MCO,MAX,5,01_Historical_Baseline,0.0,HIGH
EWR|MCO|MAX|6,EWR,MCO,MAX,6,14_SARIMA,0.0,HIGH
EWR|PHX|MAX|2,EWR,PHX,MAX,2,05_Trend_Adjusted,2.360681114551088,HIGH
EWR|PHX|MAX|3,EWR,PHX,MAX,3,16_ML_Regressor,14.306842370447084,HIGH
EWR|PHX|MAX|4,EWR,PHX,MAX,4,07_Same_Week_Last_Year,3.225806451612903,HIGH
EWR|PHX|MAX|6,EWR,PHX,MAX,6,07_Same_Week_Last_Year,0.0,HIGH
EWR|PHX|MAX|7,EWR,PHX,MAX,7,07_Same_Week_Last_Year,0.0,HIGH
EWR|SEA|EXP|3,EWR,SEA,EXP,3,01_Historical_Baseline,0.0,HIGH
EWR|SEA|EXP|4,EWR,SEA,EXP,4,01_Historical_Baseline,0.0,HIGH
EWR|SEA|EXP|5,EWR,SEA,EXP,5,01_Historical_Baseline,0.0,HIGH
EWR|SEA|EXP|6,EWR,SEA,EXP,6,01_Historical_Baseline,0.0,HIGH
EWR|SEA|EXP|7,EWR,SEA,EXP,7,01_Historical_Baseline,0.0,HIGH
EWR|SEA|MAX|2,EWR,SEA,MAX,2,05_Trend_Adjusted,1.0080645161290325,HIGH
EWR|SEA|MAX|3,EWR,SEA,MAX,3,04_Recent_8W,3.8461538461538463,HIGH
EWR|SEA|MAX|4,EWR,SEA,MAX,4,13_Weighted_Recent_Week,2.473958333333337,HIGH
EWR|SEA|MAX|5,EWR,SEA,MAX,5,01_Historical_Baseline,0.0,HIGH
EWR|SEA|MAX|6,EWR,SEA,MAX,6,01_Historical_Baseline,999.0,LOW
EWR|SEA|MAX|7,EWR,SEA,MAX,7,01_Historical_Baseline,999.0,LOW
EWR|SFO|EXP|3,EWR,SFO,EXP,3,01_Historical_Baseline,0.0,HIGH
EWR|SFO|EXP|4,EWR,SFO,EXP,4,01_Historical_Baseline,0.0,HIGH
EWR|SFO|EXP|5,EWR,SFO,EXP,5,01_Historical_Baseline,0.0,HIGH
EWR|SFO|EXP|6,EWR,SFO,EXP,6,01_Historical_Baseline,0.0,HIGH
EWR|SFO|EXP|7,EWR,SFO,EXP,7,01_Historical_Baseline,0.0,HIGH
EWR|SFO|MAX|2,EWR,SFO,MAX,2,05_Trend_Adjusted,4.649814471243053,HIGH
EWR|SFO|MAX|3,EWR,SFO,MAX,3,04_Recent_8W,5.0,HIGH
EWR|SFO|MAX|4,EWR,SFO,MAX,4,07_Same_Week_Last_Year,0.0,HIGH
EWR|SFO|MAX|5,EWR,SFO,MAX,5,01_Historical_Baseline,0.0,HIGH
EWR|SFO|MAX|6,EWR,SFO,MAX,6,01_Historical_Baseline,999.0,LOW
EWR|SFO|MAX|7,EWR,SFO,MAX,7,01_Historical_Baseline,999.0,LOW
EWR|SLC|EXP|3,EWR,SLC,EXP,3,06_Prior_Week,0.0,HIGH
EWR|SLC|EXP|4,EWR,SLC,EXP,4,12_Median_Recent,4.545454545454546,HIGH
EWR|SLC|EXP|5,EWR,SLC,EXP,5,01_Historical_Baseline,0.0,HIGH
EWR|SLC|MAX|2,EWR,SLC,MAX,2,09_Exp_Smoothing,1.6129032258064515,HIGH
EWR|SLC|MAX|3,EWR,SLC,MAX,3,05_Trend_Adjusted,13.059033989266542,HIGH
EWR|SLC|MAX|4,EWR,SLC,MAX,4,18_Clustering,27.093672456575685,MEDIUM
EWR|SLC|MAX|5,EWR,SLC,MAX,5,01_Historical_Baseline,999.0,LOW
EWR|SLC|MAX|6,EWR,SLC,MAX,6,01_Historical_Baseline,999.0,LOW
EWR|SLC|MAX|7,EWR,SLC,MAX,7,01_Historical_Baseline,999.0,LOW
IAD|DEN|EXP|3,IAD,DEN,EXP,3,18_Clustering,143.02109181141438,LOW
IAD|DEN|EXP|4,IAD,DEN,EXP,4,14_SARIMA,36.86590763072357,MEDIUM
IAD|DEN|EXP|5,IAD,DEN,EXP,5,01_Historical_Baseline,999.0,LOW
IAD|DEN|MAX|3,IAD,DEN,MAX,3,02_Recent_2W,20.0,MEDIUM
IAD|DEN|MAX|4,IAD,DEN,MAX,4,07_Same_Week_Last_Year,0.0,HIGH
IAD|DEN|MAX|5,IAD,DEN,MAX,5,01_Historical_Baseline,999.0,LOW
IAD|DEN|MAX|6,IAD,DEN,MAX,6,01_Historical_Baseline,999.0,LOW
IAD|DEN|MAX|7,IAD,DEN,MAX,7,01_Historical_Baseline,999.0,LOW
IAD|DFW|MAX|3,IAD,DFW,MAX,3,01_Historical_Baseline,458.3333333333333,LOW
IAD|DFW|MAX|4,IAD,DFW,MAX,4,01_Historical_Baseline,62.5,LOW
IAD|DFW|MAX|5,IAD,DFW,MAX,5,01_Historical_Baseline,999.0,LOW
IAD|DFW|MAX|6,IAD,DFW,MAX,6,01_Historical_Baseline,999.0,LOW
IAD|IAH|MAX|3,IAD,IAH,MAX,3,01_Historical_Baseline,116.66666666666669,LOW
IAD|IAH|MAX|4,IAD,IAH,MAX,4,01_Historical_Baseline,125.0,LOW
IAD|IAH|MAX|5,IAD,IAH,MAX,5,01_Historical_Baseline,999.0,LOW
IAD|IAH|MAX|6,IAD,IAH,MAX,6,01_Historical_Baseline,999.0,LOW
IAD|LAX|MAX|3,IAD,LAX,MAX,3,04_Recent_8W,18.75,HIGH
IAD|LAX|MAX|4,IAD,LAX,MAX,4,09_Exp_Smoothing,8.333333333333348,HIGH
IAD|LAX|MAX|5,IAD,LAX,MAX,5,01_Historical_Baseline,999.0,LOW
IAD|LAX|MAX|6,IAD,LAX,MAX,6,01_Historical_Baseline,999.0,LOW
IAD|LAX|MAX|7,IAD,LAX,MAX,7,01_Historical_Baseline,999.0,LOW
IAD|MCI|MAX|3,IAD,MCI,MAX,3,01_Historical_Baseline,100.0,LOW
IAD|MCI|MAX|4,IAD,MCI,MAX,4,01_Historical_Baseline,100.0,LOW
IAD|MCI|MAX|5,IAD,MCI,MAX,5,01_Historical_Baseline,0.0,HIGH
IAD|MCI|MAX|6,IAD,MCI,MAX,6,01_Historical_Baseline,0.0,HIGH
IAD|MCO|MAX|3,IAD,MCO,MAX,3,01_Historical_Baseline,999.0,LOW
IAD|MCO|MAX|4,IAD,MCO,MAX,4,01_Historical_Baseline,999.0,LOW
IAD|MCO|MAX|5,IAD,MCO,MAX,5,14_SARIMA,0.0,HIGH
IAD|MCO|MAX|6,IAD,MCO,MAX,6,01_Historical_Baseline,999.0,LOW
IAD|ORD|MAX|3,IAD,ORD,MAX,3,01_Historical_Baseline,999.0,LOW
IAD|ORD|MAX|4,IAD,ORD,MAX,4,01_Historical_Baseline,999.0,LOW
IAD|ORD|MAX|5,IAD,ORD,MAX,5,14_SARIMA,0.0,HIGH
IAD|ORD|MAX|6,IAD,ORD,MAX,6,01_Historical_Baseline,999.0,LOW
IAD|PHX|MAX|3,IAD,PHX,MAX,3,01_Historical_Baseline,33.33333333333333,MEDIUM
IAD|PHX|MAX|4,IAD,PHX,MAX,4,01_Historical_Baseline,25.0,MEDIUM
IAD|PHX|MAX|5,IAD,PHX,MAX,5,01_Historical_Baseline,999.0,LOW
IAD|PHX|MAX|6,IAD,PHX,MAX,6,01_Historical_Baseline,999.0,LOW
IAD|PHX|MAX|7,IAD,PHX,MAX,7,01_Historical_Baseline,999.0,LOW
IAD|SEA|EXP|3,IAD,SEA,EXP,3,18_Clustering,82.26581885856079,LOW
IAD|SEA|EXP|4,IAD,SEA,EXP,4,08_Week_Specific,6.666666666666661,HIGH
IAD|SEA|EXP|5,IAD,SEA,EXP,5,01_Historical_Baseline,999.0,LOW
IAD|SEA|EXP|6,IAD,SEA,EXP,6,01_Historical_Baseline,999.0,LOW
IAD|SEA|EXP|7,IAD,SEA,EXP,7,01_Historical_Baseline,999.0,LOW
IAD|SEA|MAX|3,IAD,SEA,MAX,3,02_Recent_2W,0.0,HIGH
IAD|SEA|MAX|4,IAD,SEA,MAX,4,16_ML_Regressor,6.26744476424283,HIGH
IAD|SEA|MAX|5,IAD,SEA,MAX,5,01_Historical_Baseline,999.0,LOW
IAD|SEA|MAX|6,IAD,SEA,MAX,6,01_Historical_Baseline,999.0,LOW
IAD|SEA|MAX|7,IAD,SEA,MAX,7,01_Historical_Baseline,999.0,LOW
IAD|SFO|EXP|3,IAD,SFO,EXP,3,08_Week_Specific,387.5,LOW
IAD|SFO|EXP|4,IAD,SFO,EXP,4,04_Recent_8W,22.5,MEDIUM
IAD|SFO|EXP|5,IAD,SFO,EXP,5,01_Historical_Baseline,999.0,LOW
